1	0	0	0	0	0	0	0	0	0	0	1	0	0.557	0.519	0.557	0.547	0.538	0.547	0.531	0.489	0.531	0.487	0.404	0.459	0.463	0.925	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.99	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.886	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.54	0.531	0.54	0.554	0.528	0.554	0.501	0.463	0.501	0.478	0.402	0.454	0.464	0.92	0.088	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.999	0.991	0.991	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.896	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.565	0.51	0.565	0.541	0.526	0.541	0.518	0.495	0.518	0.482	0.41	0.465	0.475	0.927	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	1	0.988	0.989	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.883	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.549	0.474	0.549	0.587	0.551	0.587	0.51	0.449	0.51	0.422	0.306	0.669	0.291	0.955	0.435	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	1	0.993	0.993	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.881	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.577	0.418	0.577	0.605	0.597	0.605	0.514	0.443	0.514	0.38	0.218	0.856	0.129	0.982	0.752	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.999	0.998	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.866	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.548	0.53	0.548	0.547	0.542	0.547	0.501	0.49	0.501	0.481	0.403	0.461	0.465	0.927	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.989	0.988	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.873	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.538	0.532	0.538	0.555	0.525	0.555	0.536	0.504	0.536	0.481	0.401	0.459	0.472	0.931	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.99	0.988	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.545	0.526	0.545	0.539	0.516	0.539	0.493	0.473	0.493	0.475	0.41	0.465	0.472	0.928	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.886	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.563	0.451	0.563	0.597	0.569	0.597	0.531	0.473	0.531	0.403	0.279	0.746	0.222	0.963	0.564	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.993	0.995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.868	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.573	0.429	0.573	0.605	0.575	0.605	0.522	0.472	0.522	0.398	0.255	0.78	0.195	0.972	0.619	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.995	0.995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.87	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.555	0.518	0.555	0.54	0.517	0.54	0.504	0.468	0.504	0.479	0.405	0.46	0.465	0.925	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.988	0.99	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.889	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.554	0.528	0.554	0.559	0.533	0.559	0.511	0.522	0.511	0.486	0.409	0.467	0.467	0.926	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.991	0.993	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.869	0	0	0	0	0	0	0	0.003	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.558	0.52	0.558	0.54	0.51	0.54	0.509	0.479	0.509	0.493	0.405	0.463	0.467	0.924	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.998	0.989	0.989	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	0.892	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.592	0.409	0.592	0.614	0.598	0.614	0.526	0.47	0.526	0.378	0.233	0.825	0.158	0.976	0.695	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.998	0.998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.556	0.468	0.556	0.595	0.559	0.595	0.502	0.463	0.502	0.411	0.301	0.706	0.259	0.96	0.488	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.995	0.995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.868	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.541	0.53	0.541	0.542	0.514	0.542	0.52	0.491	0.52	0.478	0.407	0.464	0.471	0.925	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.886	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.566	0.509	0.566	0.553	0.525	0.553	0.499	0.483	0.499	0.485	0.405	0.464	0.464	0.927	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.998	0.993	0.991	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.893	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.556	0.522	0.556	0.539	0.534	0.539	0.536	0.503	0.536	0.486	0.403	0.457	0.462	0.926	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.991	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.877	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.593	0.387	0.593	0.619	0.605	0.619	0.521	0.453	0.521	0.368	0.197	0.899	0.094	0.988	0.826	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.999	0.999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.562	0.523	0.562	0.537	0.534	0.537	0.518	0.497	0.518	0.48	0.4	0.483	0.458	0.931	0.11	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.99	0.987	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.882	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.549	0.53	0.549	0.554	0.523	0.554	0.503	0.48	0.503	0.479	0.403	0.459	0.464	0.92	0.09	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.986	0.986	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.876	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.554	0.501	0.554	0.55	0.524	0.55	0.528	0.477	0.528	0.461	0.373	0.528	0.406	0.936	0.2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.589	0.377	0.589	0.63	0.629	0.63	0.521	0.447	0.521	0.338	0.149	0.988	0.004	0.997	0.985	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.999	0.999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.852	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.553	0.523	0.553	0.547	0.531	0.547	0.521	0.473	0.521	0.487	0.407	0.462	0.467	0.922	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.992	0.992	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.552	0.521	0.552	0.551	0.532	0.551	0.513	0.482	0.513	0.477	0.401	0.455	0.469	0.922	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.991	0.99	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.554	0.521	0.554	0.55	0.522	0.55	0.516	0.482	0.516	0.483	0.409	0.46	0.471	0.926	0.085	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.987	0.988	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.888	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.551	0.485	0.551	0.573	0.542	0.573	0.502	0.458	0.502	0.441	0.333	0.612	0.341	0.947	0.33	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	1	0.993	0.993	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.879	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.581	0.4	0.581	0.616	0.61	0.616	0.515	0.44	0.515	0.365	0.187	0.912	0.075	0.991	0.854	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.861	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.549	0.532	0.549	0.545	0.544	0.545	0.509	0.493	0.509	0.479	0.402	0.464	0.465	0.927	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.99	0.988	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.873	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.54	0.529	0.54	0.549	0.528	0.549	0.528	0.494	0.528	0.476	0.403	0.46	0.474	0.93	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.991	0.988	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.895	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.54	0.53	0.54	0.547	0.514	0.547	0.5	0.485	0.5	0.481	0.412	0.464	0.471	0.926	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.881	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.564	0.463	0.564	0.587	0.555	0.587	0.526	0.469	0.526	0.417	0.308	0.687	0.275	0.957	0.46	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.991	0.992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.877	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.572	0.415	0.572	0.609	0.581	0.609	0.524	0.457	0.524	0.381	0.227	0.838	0.143	0.978	0.723	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.996	0.996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.872	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.553	0.523	0.553	0.546	0.53	0.546	0.494	0.471	0.494	0.48	0.407	0.462	0.463	0.927	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.989	0.991	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.878	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.565	0.516	0.565	0.559	0.523	0.559	0.532	0.526	0.532	0.486	0.409	0.466	0.469	0.925	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.99	0.992	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.884	0	0	0	0	0	0	0	0.003	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.55	0.528	0.55	0.534	0.518	0.534	0.486	0.471	0.486	0.49	0.401	0.466	0.47	0.926	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.989	0.989	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.881	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.588	0.429	0.588	0.608	0.578	0.608	0.54	0.488	0.54	0.396	0.264	0.762	0.208	0.967	0.591	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.997	0.997	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.864	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.565	0.443	0.565	0.605	0.576	0.605	0.509	0.466	0.509	0.396	0.27	0.766	0.207	0.967	0.594	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.997	0.997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.864	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.543	0.527	0.543	0.542	0.505	0.542	0.515	0.475	0.515	0.48	0.407	0.461	0.466	0.927	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.988	0.988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.897	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.557	0.518	0.557	0.556	0.527	0.556	0.499	0.498	0.499	0.482	0.404	0.467	0.466	0.928	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.998	0.994	0.992	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.881	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.557	0.519	0.557	0.545	0.542	0.545	0.532	0.49	0.532	0.488	0.407	0.46	0.466	0.925	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.99	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.885	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.589	0.407	0.589	0.601	0.586	0.601	0.523	0.465	0.523	0.382	0.224	0.836	0.145	0.979	0.724	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.998	0.999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.859	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.57	0.504	0.57	0.543	0.543	0.543	0.511	0.481	0.511	0.462	0.371	0.544	0.406	0.938	0.216	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.991	0.989	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.884	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.55	0.527	0.55	0.557	0.537	0.557	0.512	0.497	0.512	0.482	0.405	0.457	0.462	0.923	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.987	0.985	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.87	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.545	0.526	0.545	0.541	0.503	0.541	0.523	0.476	0.523	0.477	0.402	0.469	0.46	0.926	0.1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.988	0.989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.894	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.589	0.365	0.589	0.633	0.633	0.633	0.513	0.441	0.513	0.338	0.145	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.853	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.561	0.511	0.561	0.549	0.541	0.549	0.519	0.466	0.519	0.474	0.381	0.512	0.42	0.93	0.171	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.991	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.889	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.551	0.524	0.551	0.547	0.527	0.547	0.532	0.491	0.532	0.475	0.402	0.458	0.47	0.922	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.992	0.99	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.548	0.524	0.548	0.554	0.521	0.554	0.502	0.473	0.502	0.479	0.404	0.458	0.464	0.923	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.988	0.99	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.89	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.549	0.5	0.549	0.567	0.534	0.567	0.507	0.469	0.507	0.46	0.365	0.549	0.398	0.939	0.227	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	1	0.991	0.991	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.881	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.589	0.384	0.589	0.628	0.633	0.628	0.515	0.446	0.515	0.345	0.155	0.974	0.018	0.997	0.958	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.848	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.548	0.526	0.548	0.546	0.532	0.546	0.522	0.491	0.522	0.488	0.41	0.46	0.47	0.929	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.988	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.888	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.535	0.536	0.535	0.554	0.532	0.554	0.504	0.491	0.504	0.473	0.401	0.463	0.474	0.93	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.99	0.989	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.881	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.541	0.53	0.541	0.541	0.513	0.541	0.52	0.491	0.52	0.478	0.409	0.466	0.473	0.925	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.886	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.56	0.48	0.56	0.574	0.54	0.574	0.515	0.461	0.515	0.437	0.338	0.624	0.325	0.95	0.355	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.99	0.991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.884	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.572	0.405	0.572	0.62	0.6	0.62	0.513	0.446	0.513	0.361	0.194	0.9	0.088	0.987	0.827	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.998	0.998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.862	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.56	0.513	0.56	0.546	0.524	0.546	0.507	0.488	0.507	0.486	0.409	0.461	0.464	0.927	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.988	0.991	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.88	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.557	0.523	0.557	0.552	0.521	0.552	0.524	0.507	0.524	0.484	0.412	0.466	0.471	0.927	0.081	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.989	0.99	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.889	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.554	0.522	0.554	0.546	0.522	0.546	0.488	0.485	0.488	0.481	0.398	0.466	0.469	0.923	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.99	0.99	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.876	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.584	0.446	0.584	0.594	0.566	0.594	0.539	0.487	0.539	0.42	0.293	0.702	0.26	0.959	0.487	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.999	0.996	0.996	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	1	0.999	0.871	0	0	0	0	0	0	0	0.002	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.569	0.43	0.569	0.61	0.588	0.61	0.523	0.468	0.523	0.382	0.244	0.827	0.157	0.975	0.695	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.997	0.997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.543	0.527	0.543	0.541	0.506	0.541	0.499	0.462	0.499	0.475	0.406	0.459	0.463	0.927	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.989	0.989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.896	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.56	0.513	0.56	0.554	0.529	0.554	0.516	0.516	0.516	0.486	0.404	0.466	0.467	0.928	0.082	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.998	0.995	0.993	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.999	0.998	0.878	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.551	0.524	0.551	0.55	0.534	0.55	0.517	0.47	0.517	0.483	0.41	0.462	0.469	0.924	0.084	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.99	0.99	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.892	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.592	0.417	0.592	0.592	0.58	0.592	0.525	0.477	0.525	0.401	0.249	0.776	0.194	0.972	0.621	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.997	0.997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.568	0.492	0.568	0.554	0.55	0.554	0.504	0.469	0.504	0.448	0.34	0.604	0.351	0.946	0.318	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.992	0.99	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.875	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.554	0.526	0.554	0.56	0.533	0.56	0.517	0.497	0.517	0.481	0.405	0.46	0.463	0.925	0.083	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.986	0.985	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.878	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.542	0.528	0.542	0.535	0.509	0.535	0.519	0.478	0.519	0.478	0.405	0.456	0.465	0.923	0.087	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.989	0.989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.891	0	0	0	0	0	0	0	0.001	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.59	0.383	0.59	0.624	0.618	0.624	0.526	0.454	0.526	0.349	0.175	0.95	0.049	0.993	0.912	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.999	0.999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.856	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.566	0.488	0.566	0.568	0.556	0.568	0.509	0.462	0.509	0.456	0.352	0.574	0.37	0.936	0.274	1	1	0	0	0	0	0	0	0	0	0	0	0	0.999	0.999	0.992	0.992	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.88	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.552	0.526	0.552	0.539	0.529	0.539	0.532	0.487	0.532	0.481	0.401	0.459	0.468	0.926	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	0.998	0.991	0.989	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.998	0.893	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	1	0	0.544	0.526	0.544	0.557	0.527	0.557	0.5	0.466	0.5	0.476	0.405	0.454	0.462	0.921	0.086	1	1	0	0	0	0	0	0	0	0	0	0	0	0.998	1	0.99	0.992	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.998	1	0.89	0	0	0	0	0	0	0	0.001	0	
