1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	 -6167814429690672082
1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	 -5291814098839302797
1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	 -9083989120214790148
0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	 7419025961275806450
0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	 5795094155829639454
0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	 2489382755684214005
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	 900845667783526919
1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	 -4036610970158786751
1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	 -944014232994465322
0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	0	 3704234401353574718
0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	 505525407870695882
1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	 -8809533520061687935
1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	 -1231493497921625573
0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	 549124627983406260
1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	 -1596943504947833923
0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	 6813982041007385274
0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	 9035862386958181133
0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	 8957884464078824534
0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	 6203483574000597478
1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	 -3616479997779113769
0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	 6265457488368068580
0	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	 4233273981715454966
0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	 3413140248248773332
1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	 -4217037771618286593
0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	 8102624737844740870
1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	 -3288301228899377128
0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	 1147209111062114019
0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	 3551976626304778616
1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	 -658483046393508615
1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	 -6528813488754361471
1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	 -8231544813358120374
1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	 -515489209054505278
0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	 2320816124486100245
0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	 5252742058325795044
0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	 2555683109936421416
0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	 3424920368655966170
1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	 -1384951110249913311
1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	 -7443344858021848964
1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	 -735314142188856813
0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	 8701353998132644948
1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	 -4650486364993760458
1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	 -1845889391122148476
1	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	 -2864930884757169206
1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	 -5329348089426301326
0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	 3300103719471241465
1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	 -7120153090601748166
1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	 -5641900416020072176
0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	 4400340334407675531
1	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	 -5781311733837200563
1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	 -1901042230505510970
1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	 -2071600521507094781
1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	 -8455912088953693517
1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	 -3276903338814813294
0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	 315193018499062179
1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	 -6372215821987870645
1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	 -8343914348930206470
0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	 3558076499739682495
0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	 2870987598641972817
0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	 2488380154434168648
0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	 6331324081433908397
1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	 -5932653899977123318
0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	 7750609967554351651
1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	 -1781788585611030723
0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	 6983022520939800976
1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	 -1509888391698269794
0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	 7297171121185836631
0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	 6300151402910312851
0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	 9066054529888484816
1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	 -7461613730475259009
0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	 4129363743878090244
1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	 -6745453655659519916
1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	 -3307641512344029104
1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	 -484070577335660840
1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	 -5573188571111316463
1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	 -5086724066915038437
1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	 -5096278150486857171
0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	 739755149299028285
0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	 4584091900367625996
1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	 -8525545690031585972
1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	 -6286988776989477770
1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	 -8222987915777125331
0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	 3413211760081325210
0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	 9066254949020120864
0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	 5275390072099520560
0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	1	 6095836705200852877
1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	 -336971448371086691
0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	 1593532204114719251
1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	 -8506005577565330473
0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	 703254582366587351
0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	 7441288231879423497
0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	 5160096014768093192
0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	 4786359304191761347
0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	 6914898394108722801
0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	 2112605327613819912
0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	 3287367862239486398
0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	 6243279862067931094
1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	 -1141710834680572451
1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	 -4993042004023451557
1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	 -2278086424566778857
0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	 8892047395427805979
1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	 -8719615865073990916
